wl,idx,r,p,rho,n,element,prep
655.640000,128.000000,0.130206,0.321400,0.049659,60.000000,S_%,snv
657.770000,129.000000,0.121088,0.356730,0.043281,60.000000,S_%,snv
659.900000,130.000000,0.115386,0.379991,0.042724,60.000000,S_%,snv
662.030000,131.000000,0.108703,0.408378,0.033199,60.000000,S_%,snv
664.160000,132.000000,0.103333,0.432055,0.026598,60.000000,S_%,snv
666.290000,133.000000,0.101426,0.440641,0.025456,60.000000,S_%,snv
668.420000,134.000000,0.104062,0.428794,0.036235,60.000000,S_%,snv
670.550000,135.000000,0.102074,0.437715,0.031416,60.000000,S_%,snv
672.690000,136.000000,0.107807,0.412277,0.040747,60.000000,S_%,snv
674.820000,137.000000,0.118801,0.365953,0.052472,60.000000,S_%,snv
676.950000,138.000000,0.119090,0.364780,0.041387,60.000000,S_%,snv
679.090000,139.000000,0.122663,0.350464,0.035900,60.000000,S_%,snv
681.230000,140.000000,0.125902,0.337793,0.037822,60.000000,S_%,snv
683.360000,141.000000,0.129777,0.323009,0.032363,60.000000,S_%,snv
685.500000,142.000000,0.134360,0.306070,0.029272,60.000000,S_%,snv
687.640000,143.000000,0.138415,0.291567,0.018716,60.000000,S_%,snv
689.780000,144.000000,0.143159,0.275180,0.033449,60.000000,S_%,snv
691.920000,145.000000,0.146614,0.263641,0.058432,60.000000,S_%,snv
694.060000,146.000000,0.153038,0.243055,0.076062,60.000000,S_%,snv
696.200000,147.000000,0.142928,0.275964,0.094695,60.000000,S_%,snv
698.350000,148.000000,0.145916,0.265944,0.112519,60.000000,S_%,snv
700.490000,149.000000,0.143122,0.275306,0.121432,60.000000,S_%,snv
702.630000,150.000000,0.130588,0.319971,0.131375,60.000000,S_%,snv
704.780000,151.000000,0.133027,0.310936,0.141401,60.000000,S_%,snv
706.920000,152.000000,0.134487,0.305610,0.145690,60.000000,S_%,snv
709.070000,153.000000,0.123743,0.346205,0.144493,60.000000,S_%,snv
711.220000,154.000000,0.130840,0.319030,0.152208,60.000000,S_%,snv
713.370000,155.000000,0.124548,0.343054,0.173291,60.000000,S_%,snv
715.520000,156.000000,0.125060,0.341058,0.200084,60.000000,S_%,snv
717.670000,157.000000,0.123873,0.345698,0.221390,60.000000,S_%,snv
719.820000,158.000000,0.108128,0.410878,0.166412,60.000000,S_%,snv
721.970000,159.000000,0.072150,0.583808,0.140956,60.000000,S_%,snv
724.120000,160.000000,0.026887,0.838416,0.111628,60.000000,S_%,snv
726.280000,161.000000,-0.040121,0.760854,0.041610,60.000000,S_%,snv
728.430000,162.000000,-0.061959,0.638149,0.007269,60.000000,S_%,snv
730.580000,163.000000,-0.086053,0.513266,0.010054,60.000000,S_%,snv
732.740000,164.000000,-0.092660,0.481335,0.018215,60.000000,S_%,snv
734.900000,165.000000,-0.112477,0.392199,0.020694,60.000000,S_%,snv
737.050000,166.000000,-0.135204,0.303013,-0.018828,60.000000,S_%,snv
739.210000,167.000000,-0.164859,0.208117,-0.024175,60.000000,S_%,snv
741.370000,168.000000,-0.197766,0.129857,-0.070380,60.000000,S_%,snv
743.530000,169.000000,-0.226296,0.082098,-0.091046,60.000000,S_%,snv
745.690000,170.000000,-0.212713,0.102735,-0.060632,60.000000,S_%,snv
747.850000,171.000000,-0.196246,0.132892,-0.036541,60.000000,S_%,snv
750.020000,172.000000,-0.218101,0.094114,-0.076730,60.000000,S_%,snv
752.180000,173.000000,-0.208943,0.109121,-0.108760,60.000000,S_%,snv
754.340000,174.000000,-0.183370,0.160790,-0.139285,60.000000,S_%,snv
756.510000,175.000000,-0.164389,0.209433,-0.131709,60.000000,S_%,snv
758.670000,176.000000,-0.128904,0.326304,-0.092272,60.000000,S_%,snv
760.840000,177.000000,-0.119497,0.363133,-0.119566,60.000000,S_%,snv
763.010000,178.000000,-0.118696,0.366382,-0.071522,60.000000,S_%,snv
765.180000,179.000000,-0.126046,0.337235,-0.042557,60.000000,S_%,snv
767.340000,180.000000,-0.125827,0.338080,-0.016293,60.000000,S_%,snv
769.510000,181.000000,-0.153960,0.240196,0.016683,60.000000,S_%,snv
771.680000,182.000000,-0.156922,0.231161,0.021752,60.000000,S_%,snv
773.860000,183.000000,-0.203136,0.119550,-0.013397,60.000000,S_%,snv
776.030000,184.000000,-0.229997,0.077085,-0.075115,60.000000,S_%,snv
778.200000,185.000000,-0.242459,0.061968,-0.091325,60.000000,S_%,snv
780.370000,186.000000,-0.257258,0.047219,-0.094193,60.000000,S_%,snv
782.550000,187.000000,-0.272566,0.035122,-0.148058,60.000000,S_%,snv
784.720000,188.000000,-0.255767,0.048561,-0.113411,60.000000,S_%,snv
786.900000,189.000000,-0.247696,0.056374,-0.088428,60.000000,S_%,snv
789.080000,190.000000,-0.285662,0.026932,-0.122128,60.000000,S_%,snv
791.250000,191.000000,-0.281445,0.029373,-0.130233,60.000000,S_%,snv
793.430000,192.000000,-0.264255,0.041323,-0.147919,60.000000,S_%,snv
795.610000,193.000000,-0.301147,0.019379,-0.174210,60.000000,S_%,snv
797.790000,194.000000,-0.271331,0.035991,-0.172901,60.000000,S_%,snv
799.970000,195.000000,-0.256905,0.047534,-0.157416,60.000000,S_%,snv
802.150000,196.000000,-0.213814,0.100924,-0.130846,60.000000,S_%,snv
804.340000,197.000000,-0.186065,0.154621,-0.091269,60.000000,S_%,snv
806.520000,198.000000,-0.160262,0.221257,-0.089793,60.000000,S_%,snv
808.710000,199.000000,-0.134376,0.306012,-0.034898,60.000000,S_%,snv
810.890000,200.000000,-0.107615,0.413115,0.002340,60.000000,S_%,snv
813.080000,201.000000,-0.074677,0.570668,0.027489,60.000000,S_%,snv
815.260000,202.000000,-0.094448,0.472874,0.011224,60.000000,S_%,snv
817.450000,203.000000,-0.072283,0.583113,0.028492,60.000000,S_%,snv
819.640000,204.000000,-0.065108,0.621138,0.046790,60.000000,S_%,snv
821.830000,205.000000,-0.086310,0.512008,0.029996,60.000000,S_%,snv
824.020000,206.000000,-0.076431,0.561627,0.055201,60.000000,S_%,snv
826.210000,207.000000,-0.103733,0.430266,0.039688,60.000000,S_%,snv
828.400000,208.000000,-0.109748,0.403859,0.054310,60.000000,S_%,snv
830.590000,209.000000,-0.122460,0.351267,0.061329,60.000000,S_%,snv
832.790000,210.000000,-0.142891,0.276090,0.018549,60.000000,S_%,snv
834.980000,211.000000,-0.176876,0.176393,0.005431,60.000000,S_%,snv
837.170000,212.000000,-0.189674,0.146637,-0.053642,60.000000,S_%,snv
839.370000,213.000000,-0.173478,0.184985,0.036764,60.000000,S_%,snv
841.570000,214.000000,-0.199672,0.126125,-0.030609,60.000000,S_%,snv
543.760000,215.000000,-0.229361,0.077929,-0.107757,60.000000,S_%,snv
845.960000,216.000000,-0.271750,0.035695,-0.137586,60.000000,S_%,snv
848.160000,217.000000,-0.318390,0.013166,-0.214260,60.000000,S_%,snv
850.360000,218.000000,-0.318430,0.013154,-0.172261,60.000000,S_%,snv
852.560000,219.000000,-0.317613,0.013403,-0.165131,60.000000,S_%,snv
854.760000,220.000000,-0.311574,0.015379,-0.136750,60.000000,S_%,snv
856.960000,221.000000,-0.318241,0.013211,-0.166189,60.000000,S_%,snv
859.170000,222.000000,-0.267802,0.038575,-0.134355,60.000000,S_%,snv
861.370000,223.000000,-0.231105,0.075632,-0.090879,60.000000,S_%,snv
863.570000,224.000000,-0.168771,0.197377,-0.003537,60.000000,S_%,snv
865.780000,225.000000,-0.157772,0.228611,-0.025568,60.000000,S_%,snv
867.990000,226.000000,-0.120445,0.359308,0.018410,60.000000,S_%,snv
870.190000,227.000000,-0.085698,0.515016,0.060994,60.000000,S_%,snv
872.400000,228.000000,-0.088017,0.503663,0.060939,60.000000,S_%,snv
874.610000,229.000000,-0.108312,0.410076,0.078207,60.000000,S_%,snv
876.820000,230.000000,-0.120283,0.359962,0.078151,60.000000,S_%,snv
879.030000,231.000000,-0.165929,0.205137,-0.021473,60.000000,S_%,snv
881.240000,232.000000,-0.175312,0.180312,-0.066593,60.000000,S_%,snv
883.450000,233.000000,-0.170007,0.194066,-0.032558,60.000000,S_%,snv
885.660000,234.000000,-0.161430,0.217863,-0.019997,60.000000,S_%,snv
887.880000,235.000000,-0.147519,0.260671,-0.050912,60.000000,S_%,snv
890.090000,236.000000,-0.124082,0.344877,-0.049018,60.000000,S_%,snv
892.310000,237.000000,-0.122660,0.350477,-0.079543,60.000000,S_%,snv
984.520000,238.000000,-0.090661,0.490882,-0.075421,60.000000,S_%,snv
896.740000,239.000000,-0.077687,0.555194,-0.052806,60.000000,S_%,snv
898.960000,240.000000,-0.068514,0.602957,-0.049436,60.000000,S_%,snv
901.180000,241.000000,-0.071020,0.589730,-0.040663,60.000000,S_%,snv
903.390000,242.000000,-0.062806,0.633555,-0.042863,60.000000,S_%,snv
905.610000,243.000000,-0.081853,0.534112,-0.061635,60.000000,S_%,snv
907.840000,244.000000,-0.057945,0.660106,-0.018995,60.000000,S_%,snv
910.060000,245.000000,-0.040600,0.758085,0.020833,60.000000,S_%,snv
912.280000,246.000000,-0.034236,0.795102,0.037126,60.000000,S_%,snv
914.500000,247.000000,0.012084,0.926989,0.085392,60.000000,S_%,snv
916.730000,248.000000,0.046810,0.722472,0.127893,60.000000,S_%,snv
918.950000,249.000000,0.059984,0.648917,0.128339,60.000000,S_%,snv
921.180000,250.000000,0.050745,0.700200,0.091269,60.000000,S_%,snv
923.400000,251.000000,0.066902,0.611533,0.082050,60.000000,S_%,snv
925.630000,252.000000,0.062353,0.636008,0.074112,60.000000,S_%,snv
927.860000,253.000000,0.053915,0.682442,0.059128,60.000000,S_%,snv
930.090000,254.000000,0.046058,0.726758,0.059825,60.000000,S_%,snv
932.320000,255.000000,0.003852,0.976699,0.005180,60.000000,S_%,snv
934.550000,256.000000,-0.004154,0.974873,-0.005904,60.000000,S_%,snv
936.780000,257.000000,0.010094,0.938985,0.016822,60.000000,S_%,snv
939.010000,258.000000,-0.002805,0.983032,-0.000362,60.000000,S_%,snv
941.240000,259.000000,-0.008252,0.950101,0.011781,60.000000,S_%,snv
943.480000,260.000000,-0.020641,0.875607,0.019719,60.000000,S_%,snv
945.710000,261.000000,-0.038220,0.771869,-0.008021,60.000000,S_%,snv
947.950000,262.000000,-0.030439,0.817416,-0.017491,60.000000,S_%,snv
950.180000,263.000000,-0.007985,0.951714,-0.004735,60.000000,S_%,snv
952.420000,264.000000,-0.007944,0.951963,0.010556,60.000000,S_%,snv
954.660000,265.000000,0.013075,0.921015,0.029885,60.000000,S_%,snv
956.900000,266.000000,-0.007743,0.953179,0.032865,60.000000,S_%,snv
959.140000,267.000000,-0.039649,0.763585,0.022309,60.000000,S_%,snv
961.380000,268.000000,-0.016273,0.901786,0.034508,60.000000,S_%,snv
963.620000,269.000000,0.027082,0.837260,0.060577,60.000000,S_%,snv
965.860000,270.000000,0.009330,0.943595,0.033756,60.000000,S_%,snv
968.100000,271.000000,0.020322,0.877515,0.046985,60.000000,S_%,snv
970.350000,272.000000,0.031886,0.808891,0.063083,60.000000,S_%,snv
972.590000,273.000000,0.009555,0.942236,0.044869,60.000000,S_%,snv
974.840000,274.000000,-0.058577,0.656627,-0.002312,60.000000,S_%,snv
977.080000,275.000000,0.022539,0.864273,0.093441,60.000000,S_%,snv
979.330000,276.000000,0.034481,0.793671,0.114191,60.000000,S_%,snv
981.580000,277.000000,0.131108,0.318029,0.178193,60.000000,S_%,snv
983.820000,278.000000,0.079930,0.543794,0.114970,60.000000,S_%,snv
986.070000,279.000000,0.113208,0.389111,0.157694,60.000000,S_%,snv
988.320000,280.000000,0.158074,0.227710,0.130790,60.000000,S_%,snv
990.570000,281.000000,0.173798,0.184162,0.132238,60.000000,S_%,snv
992.830000,282.000000,0.117839,0.369877,0.085977,60.000000,S_%,snv
995.080000,283.000000,0.069575,0.597340,0.048935,60.000000,S_%,snv
997.330000,284.000000,0.052135,0.692394,0.020081,60.000000,S_%,snv
999.590000,285.000000,-0.013371,0.919237,-0.003649,60.000000,S_%,snv
1001.840000,286.000000,-0.116929,0.373609,-0.080045,60.000000,S_%,snv
1004.100000,287.000000,-0.056774,0.666568,-0.043337,60.000000,S_%,snv
1006.350000,288.000000,-0.079468,0.546133,-0.097675,60.000000,S_%,snv
1008.610000,289.000000,0.022964,0.861737,0.015068,60.000000,S_%,snv
1010.870000,290.000000,-0.011180,0.932434,-0.042056,60.000000,S_%,snv
1013.130000,291.000000,-0.026769,0.839117,-0.074029,60.000000,S_%,snv
1015.390000,292.000000,0.005073,0.969316,-0.018438,60.000000,S_%,snv
1017.650000,293.000000,0.047062,0.721040,0.031583,60.000000,S_%,snv
1019.910000,294.000000,0.054555,0.678874,0.016349,60.000000,S_%,snv
1022.170000,295.000000,0.056657,0.667214,0.002145,60.000000,S_%,snv
1024.430000,296.000000,0.086812,0.509546,0.022977,60.000000,S_%,snv
1026.700000,297.000000,0.050360,0.702371,0.022977,60.000000,S_%,snv
1028.960000,298.000000,-0.011516,0.930411,0.000390,60.000000,S_%,snv
1031.230000,299.000000,-0.030269,0.818414,-0.022225,60.000000,S_%,snv
390.040000,0.000000,-0.095761,0.466717,-0.185674,60.000000,Нитраты_мг_кг,snv
392.070000,1.000000,-0.094329,0.473437,-0.191927,60.000000,Нитраты_мг_кг,snv
394.090000,2.000000,-0.091630,0.486241,-0.185535,60.000000,Нитраты_мг_кг,snv
396.120000,3.000000,-0.087988,0.503807,-0.187841,60.000000,Нитраты_мг_кг,snv
398.140000,4.000000,-0.091057,0.488981,-0.189342,60.000000,Нитраты_мг_кг,snv
400.170000,5.000000,-0.095499,0.467943,-0.188619,60.000000,Нитраты_мг_кг,snv
402.200000,6.000000,-0.104533,0.426695,-0.192705,60.000000,Нитраты_мг_кг,snv
404.220000,7.000000,-0.117932,0.369497,-0.187063,60.000000,Нитраты_мг_кг,snv
406.250000,8.000000,-0.132220,0.313906,-0.199875,60.000000,Нитраты_мг_кг,snv
408.280000,9.000000,-0.137800,0.293737,-0.205378,60.000000,Нитраты_мг_кг,snv
410.310000,10.000000,-0.138045,0.292872,-0.210158,60.000000,Нитраты_мг_кг,snv
412.350000,11.000000,-0.150126,0.252245,-0.219912,60.000000,Нитраты_мг_кг,snv
414.380000,12.000000,-0.159228,0.224291,-0.218801,60.000000,Нитраты_мг_кг,snv
416.410000,13.000000,-0.170827,0.191892,-0.225304,60.000000,Нитраты_мг_кг,snv
418.450000,14.000000,-0.173088,0.185990,-0.218050,60.000000,Нитраты_мг_кг,snv
420.480000,15.000000,-0.173274,0.185510,-0.220440,60.000000,Нитраты_мг_кг,snv
422.520000,16.000000,-0.174306,0.182865,-0.212548,60.000000,Нитраты_мг_кг,snv
424.550000,17.000000,-0.177288,0.175372,-0.222219,60.000000,Нитраты_мг_кг,snv
426.590000,18.000000,-0.184659,0.157816,-0.225749,60.000000,Нитраты_мг_кг,snv
428.630000,19.000000,-0.197313,0.130756,-0.238644,60.000000,Нитраты_мг_кг,snv
430.670000,20.000000,-0.205477,0.115258,-0.235003,60.000000,Нитраты_мг_кг,snv
432.710000,21.000000,-0.227687,0.080184,-0.246537,60.000000,Нитраты_мг_кг,snv
434.750000,22.000000,-0.251762,0.052319,-0.243757,60.000000,Нитраты_мг_кг,snv
436.790000,23.000000,-0.283977,0.027886,-0.217578,60.000000,Нитраты_мг_кг,snv
438.830000,24.000000,-0.298830,0.020378,-0.179448,60.000000,Нитраты_мг_кг,snv
440.870000,25.000000,-0.342286,0.007430,-0.178865,60.000000,Нитраты_мг_кг,snv
442.920000,26.000000,-0.351342,0.005913,-0.180032,60.000000,Нитраты_мг_кг,snv
444.960000,27.000000,-0.318862,0.013023,-0.194622,60.000000,Нитраты_мг_кг,snv
447.010000,28.000000,-0.300992,0.019444,-0.187897,60.000000,Нитраты_мг_кг,snv
449.050000,29.000000,-0.287588,0.025875,-0.198319,60.000000,Нитраты_мг_кг,snv
451.100000,30.000000,-0.259580,0.045190,-0.196929,60.000000,Нитраты_мг_кг,snv
453.150000,31.000000,-0.239081,0.065807,-0.183728,60.000000,Нитраты_мг_кг,snv
455.200000,32.000000,-0.215997,0.097410,-0.160550,60.000000,Нитраты_мг_кг,snv
457.250000,33.000000,-0.217987,0.094290,-0.168221,60.000000,Нитраты_мг_кг,snv
459.300000,34.000000,-0.212912,0.102405,-0.168721,60.000000,Нитраты_мг_кг,snv
461.350000,35.000000,-0.203128,0.119565,-0.144515,60.000000,Нитраты_мг_кг,snv
463.400000,36.000000,-0.192654,0.140279,-0.153186,60.000000,Нитраты_мг_кг,snv
465.450000,37.000000,-0.193322,0.138883,-0.166637,60.000000,Нитраты_мг_кг,snv
467.500000,38.000000,-0.182246,0.163414,-0.146321,60.000000,Нитраты_мг_кг,snv
469.560000,39.000000,-0.169333,0.195866,-0.132537,60.000000,Нитраты_мг_кг,snv
471.610000,40.000000,-0.166264,0.204212,-0.155631,60.000000,Нитраты_мг_кг,snv
473.670000,41.000000,-0.163796,0.211103,-0.151490,60.000000,Нитраты_мг_кг,snv
475.730000,42.000000,-0.166119,0.204614,-0.152602,60.000000,Нитраты_мг_кг,snv
477.780000,43.000000,-0.165897,0.205226,-0.146015,60.000000,Нитраты_мг_кг,snv
479.840000,44.000000,-0.161273,0.218319,-0.130230,60.000000,Нитраты_мг_кг,snv
481.900000,45.000000,-0.166065,0.204763,-0.145432,60.000000,Нитраты_мг_кг,snv
483.960000,46.000000,-0.167221,0.201583,-0.138484,60.000000,Нитраты_мг_кг,snv
486.020000,47.000000,-0.155614,0.235120,-0.123588,60.000000,Нитраты_мг_кг,snv
488.080000,48.000000,-0.145458,0.267465,-0.104523,60.000000,Нитраты_мг_кг,snv
490.150000,49.000000,-0.131841,0.315309,-0.099521,60.000000,Нитраты_мг_кг,snv
492.210000,50.000000,-0.128214,0.328921,-0.090322,60.000000,Нитраты_мг_кг,snv
494.270000,51.000000,-0.120940,0.357326,-0.083152,60.000000,Нитраты_мг_кг,snv
496.340000,52.000000,-0.110010,0.402731,-0.077788,60.000000,Нитраты_мг_кг,snv
498.400000,53.000000,-0.116191,0.376655,-0.081679,60.000000,Нитраты_мг_кг,snv
50047.000000,54.000000,-0.113296,0.388740,-0.066671,60.000000,Нитраты_мг_кг,snv
502.540000,55.000000,-0.105048,0.424409,-0.060863,60.000000,Нитраты_мг_кг,snv
504.610000,56.000000,-0.104307,0.427703,-0.063197,60.000000,Нитраты_мг_кг,snv
506.680000,57.000000,-0.104035,0.428916,-0.067449,60.000000,Нитраты_мг_кг,snv
508.740000,58.000000,-0.102938,0.433824,-0.070673,60.000000,Нитраты_мг_кг,snv
510.820000,59.000000,-0.099019,0.451622,-0.079733,60.000000,Нитраты_мг_кг,snv
512.890000,60.000000,-0.101802,0.438940,-0.080428,60.000000,Нитраты_мг_кг,snv
514.960000,61.000000,-0.108237,0.410403,-0.097158,60.000000,Нитраты_мг_кг,snv
517.030000,62.000000,-0.122304,0.351889,-0.102605,60.000000,Нитраты_мг_кг,snv
519.110000,63.000000,-0.123880,0.345668,-0.115417,60.000000,Нитраты_мг_кг,snv
521.180000,64.000000,-0.122083,0.352765,-0.111332,60.000000,Нитраты_мг_кг,snv
523.260000,65.000000,-0.130828,0.319075,-0.117307,60.000000,Нитраты_мг_кг,snv
525.330000,66.000000,-0.115373,0.380047,-0.108303,60.000000,Нитраты_мг_кг,snv
527.410000,67.000000,-0.109153,0.406430,-0.083263,60.000000,Нитраты_мг_кг,snv
529.490000,68.000000,-0.106260,0.419055,-0.080122,60.000000,Нитраты_мг_кг,snv
531.570000,69.000000,-0.100192,0.446250,-0.083874,60.000000,Нитраты_мг_кг,snv
533.640000,70.000000,-0.103757,0.430155,-0.087626,60.000000,Нитраты_мг_кг,snv
535.730000,71.000000,-0.110876,0.399016,-0.106441,60.000000,Нитраты_мг_кг,snv
537.810000,72.000000,-0.123796,0.345997,-0.118752,60.000000,Нитраты_мг_кг,snv
539.890000,73.000000,-0.128301,0.328590,-0.123894,60.000000,Нитраты_мг_кг,snv
541.970000,74.000000,-0.121662,0.354442,-0.097936,60.000000,Нитраты_мг_кг,snv
544.050000,75.000000,-0.117638,0.370698,-0.090238,60.000000,Нитраты_мг_кг,snv
546.140000,76.000000,-0.114950,0.381805,-0.081567,60.000000,Нитраты_мг_кг,snv
548.220000,77.000000,-0.113791,0.386655,-0.068144,60.000000,Нитраты_мг_кг,snv
550.310000,78.000000,-0.104238,0.428011,-0.071201,60.000000,Нитраты_мг_кг,snv
552.400000,79.000000,-0.095758,0.466728,-0.058251,60.000000,Нитраты_мг_кг,snv
554.480000,80.000000,-0.085080,0.518063,-0.055249,60.000000,Нитраты_мг_кг,snv
556.570000,81.000000,-0.083551,0.525636,-0.045689,60.000000,Нитраты_мг_кг,snv
558.660000,82.000000,-0.088404,0.501786,-0.058445,60.000000,Нитраты_мг_кг,snv
560.750000,83.000000,-0.095411,0.468351,-0.078177,60.000000,Нитраты_мг_кг,snv
562.840000,84.000000,-0.096058,0.465329,-0.079261,60.000000,Нитраты_мг_кг,snv
564.930000,85.000000,-0.081167,0.537560,-0.053637,60.000000,Нитраты_мг_кг,snv
567.030000,86.000000,-0.065847,0.617172,-0.018704,60.000000,Нитраты_мг_кг,snv
569.120000,87.000000,-0.055273,0.674879,0.020843,60.000000,Нитраты_мг_кг,snv
571.210000,88.000000,-0.044050,0.738230,0.032933,60.000000,Нитраты_мг_кг,snv
573.310000,89.000000,-0.035037,0.790417,0.035656,60.000000,Нитраты_мг_кг,snv
575.400000,90.000000,-0.025529,0.846474,0.041048,60.000000,Нитраты_мг_кг,snv
577.500000,91.000000,-0.011460,0.930747,0.055555,60.000000,Нитраты_мг_кг,snv
579.600000,92.000000,-0.004183,0.974693,0.052720,60.000000,Нитраты_мг_кг,snv
581.700000,93.000000,-0.000887,0.994634,0.045717,60.000000,Нитраты_мг_кг,snv
583.800000,94.000000,0.004583,0.972275,0.039408,60.000000,Нитраты_мг_кг,snv
585.900000,95.000000,0.010065,0.939162,0.046106,60.000000,Нитраты_мг_кг,snv
588.000000,96.000000,0.015193,0.908272,0.044021,60.000000,Нитраты_мг_кг,snv
590.100000,97.000000,0.018604,0.887803,0.052526,60.000000,Нитраты_мг_кг,snv
592.200000,98.000000,0.022827,0.862560,0.053526,60.000000,Нитраты_мг_кг,snv
594.300000,99.000000,0.019426,0.882879,0.053971,60.000000,Нитраты_мг_кг,snv
596.410000,100.000000,0.013191,0.920321,0.050302,60.000000,Нитраты_мг_кг,snv
598.510000,101.000000,0.010208,0.938297,0.056917,60.000000,Нитраты_мг_кг,snv
600.620000,102.000000,0.008439,0.948976,0.055749,60.000000,Нитраты_мг_кг,snv
602.720000,103.000000,0.006917,0.958167,0.059890,60.000000,Нитраты_мг_кг,snv
604.830000,104.000000,0.005389,0.967401,0.058084,60.000000,Нитраты_мг_кг,snv
606.940000,105.000000,0.008299,0.949822,0.061891,60.000000,Нитраты_мг_кг,snv
609.050000,106.000000,0.011326,0.931554,0.069784,60.000000,Нитраты_мг_кг,snv
611.160000,107.000000,0.017183,0.896325,0.076009,60.000000,Нитраты_мг_кг,snv
613.270000,108.000000,0.017136,0.896605,0.072924,60.000000,Нитраты_мг_кг,snv
615.380000,109.000000,0.022231,0.866115,0.068950,60.000000,Нитраты_мг_кг,snv
617.490000,110.000000,0.021113,0.872789,0.055749,60.000000,Нитраты_мг_кг,snv
619.600000,111.000000,0.020408,0.876999,0.048885,60.000000,Нитраты_мг_кг,snv
621.720000,112.000000,0.029562,0.822587,0.057861,60.000000,Нитраты_мг_кг,snv
623.830000,113.000000,0.035318,0.788776,0.066393,60.000000,Нитраты_мг_кг,snv
625.950000,114.000000,0.038584,0.769758,0.074175,60.000000,Нитраты_мг_кг,snv
628.060000,115.000000,0.041707,0.751694,0.078066,60.000000,Нитраты_мг_кг,snv
630.180000,116.000000,0.049621,0.706541,0.078955,60.000000,Нитраты_мг_кг,snv
632.300000,117.000000,0.051389,0.696581,0.076370,60.000000,Нитраты_мг_кг,snv
634.410000,118.000000,0.048163,0.714786,0.069006,60.000000,Нитраты_мг_кг,snv
636.530000,119.000000,0.049899,0.704970,0.072257,60.000000,Нитраты_мг_кг,snv
638.530000,120.000000,0.042773,0.745563,0.066505,60.000000,Нитраты_мг_кг,snv
640.770000,121.000000,0.039317,0.765507,0.070979,60.000000,Нитраты_мг_кг,snv
642.900000,122.000000,0.033392,0.800047,0.064198,60.000000,Нитраты_мг_кг,snv
645.020000,123.000000,0.039147,0.766490,0.060029,60.000000,Нитраты_мг_кг,snv
647.140000,124.000000,0.045877,0.727786,0.076204,60.000000,Нитраты_мг_кг,snv
649.270000,125.000000,0.045487,0.730014,0.081123,60.000000,Нитраты_мг_кг,snv
651.390000,126.000000,0.046743,0.722856,0.080734,60.000000,Нитраты_мг_кг,snv
653.520000,127.000000,0.048450,0.713163,0.079205,60.000000,Нитраты_мг_кг,snv
655.640000,128.000000,0.047109,0.720772,0.091628,60.000000,Нитраты_мг_кг,snv
657.770000,129.000000,0.043989,0.738581,0.079011,60.000000,Нитраты_мг_кг,snv
659.900000,130.000000,0.043761,0.739890,0.090989,60.000000,Нитраты_мг_кг,snv
662.030000,131.000000,0.042251,0.748567,0.090822,60.000000,Нитраты_мг_кг,snv
664.160000,132.000000,0.035900,0.785378,0.080789,60.000000,Нитраты_мг_кг,snv
666.290000,133.000000,0.033624,0.798687,0.084124,60.000000,Нитраты_мг_кг,snv
668.420000,134.000000,0.035453,0.787985,0.094268,60.000000,Нитраты_мг_кг,snv
670.550000,135.000000,0.040818,0.756827,0.095519,60.000000,Нитраты_мг_кг,snv
672.690000,136.000000,0.044214,0.737295,0.102633,60.000000,Нитраты_мг_кг,snv
674.820000,137.000000,0.046319,0.725267,0.101911,60.000000,Нитраты_мг_кг,snv
676.950000,138.000000,0.049910,0.704907,0.096992,60.000000,Нитраты_мг_кг,snv
679.090000,139.000000,0.052252,0.691738,0.086070,60.000000,Нитраты_мг_кг,snv
681.230000,140.000000,0.060816,0.644372,0.111332,60.000000,Нитраты_мг_кг,snv
683.360000,141.000000,0.069259,0.599010,0.115473,60.000000,Нитраты_мг_кг,snv
685.500000,142.000000,0.077761,0.554815,0.127868,60.000000,Нитраты_мг_кг,snv
687.640000,143.000000,0.075729,0.565237,0.104606,60.000000,Нитраты_мг_кг,snv
689.780000,144.000000,0.082155,0.532601,0.111916,60.000000,Нитраты_мг_кг,snv
691.920000,145.000000,0.082595,0.530402,0.123171,60.000000,Нитраты_мг_кг,snv
694.060000,146.000000,0.093284,0.478373,0.133982,60.000000,Нитраты_мг_кг,snv
696.200000,147.000000,0.091802,0.485419,0.135872,60.000000,Нитраты_мг_кг,snv
698.350000,148.000000,0.092725,0.481025,0.144404,60.000000,Нитраты_мг_кг,snv
700.490000,149.000000,0.094822,0.471115,0.144237,60.000000,Нитраты_мг_кг,snv
702.630000,150.000000,0.094899,0.470756,0.162051,60.000000,Нитраты_мг_кг,snv
704.780000,151.000000,0.101208,0.441632,0.179004,60.000000,Нитраты_мг_кг,snv
706.920000,152.000000,0.130168,0.321544,0.199541,60.000000,Нитраты_мг_кг,snv
709.070000,153.000000,0.139942,0.286223,0.201348,60.000000,Нитраты_мг_кг,snv
711.220000,154.000000,0.163018,0.213309,0.224359,60.000000,Нитраты_мг_кг,snv
713.370000,155.000000,0.198225,0.128950,0.272188,60.000000,Нитраты_мг_кг,snv
715.520000,156.000000,0.243056,0.061308,0.318572,60.000000,Нитраты_мг_кг,snv
717.670000,157.000000,0.305041,0.017792,0.384409,60.000000,Нитраты_мг_кг,snv
719.820000,158.000000,0.360030,0.004720,0.373098,60.000000,Нитраты_мг_кг,snv
721.970000,159.000000,0.316037,0.013897,0.304454,60.000000,Нитраты_мг_кг,snv
